354180135;B00714A;2024-10-11 00:00;12.0
354180135;B00714A;2024-10-11 10:00;10.0
354180135;B00714A;2024-10-11 11:00;10.0
354180135;B00714A;2024-10-11 12:00;10.0
354180135;B00714A;2024-10-11 13:00;12.0
354180135;B00714A;2024-10-11 14:00;12.0
354180135;B00714A;2024-10-11 19:00;11.0
354180135;B00714A;2024-10-12 23:00;11.0
354180135;B00714A;2024-10-13 00:00;12.0
354180135;B00714A;2024-10-13 01:00;13.0
354180135;B00714A;2024-10-13 02:00;14.0
354180135;B00714A;2024-10-13 03:00;14.0
354180135;B00714A;2024-10-13 04:00;15.0
354180135;B00714A;2024-10-13 05:00;14.0
354180135;B00714A;2024-10-13 06:00;13.0
354180135;B00714A;2024-10-13 07:00;14.0
354180135;B00714A;2024-10-13 08:00;16.0
354180135;B00714A;2024-10-13 09:00;14.0
354150100;B00714A;2024-10-07 09:00;11.0
354150100;B00714A;2024-10-07 10:00;10.0
354150100;B00714A;2024-10-07 11:00;11.0
354150100;B00714A;2024-10-07 12:00;10.0
354150100;B00714A;2024-10-07 17:00;9.0
354150100;B00714A;2024-10-08 09:00;9.0
354150100;B00714A;2024-10-09 06:00;9.0
354150100;B00714A;2024-10-09 07:00;8.0
354150100;B00714A;2024-10-09 08:00;8.0
354150100;B00714A;2024-10-09 12:00;9.0
354150100;B00714A;2024-10-10 01:00;12.0
354150100;B00714A;2024-10-10 03:00;10.0
354150100;B00714A;2024-10-10 08:00;12.0
354150100;B00714A;2024-10-10 09:00;14.0
354150100;B00714A;2024-10-10 10:00;11.0
354150100;B00714A;2024-10-10 11:00;13.0
354150100;B00714A;2024-10-10 12:00;13.0
354150100;B00714A;2024-10-10 13:00;19.0
354150100;B00714A;2024-10-10 14:00;17.0
354150100;B00714A;2024-10-10 15:00;15.0
354150100;B00714A;2024-10-10 16:00;9.0
354150100;B00714A;2024-10-10 17:00;9.0
354150100;B00714A;2024-10-10 21:00;16.0
354150100;B00714A;2024-10-10 22:00;13.0
354150100;B00714A;2024-10-10 23:00;12.0
354150100;B00714A;2024-10-11 01:00;9.0
354150100;B00714A;2024-10-11 08:00;14.0
354150100;B00714A;2024-10-11 09:00;15.0
354150100;B00714A;2024-10-11 10:00;14.0
354150100;B00714A;2024-10-11 11:00;14.0
354150100;B00714A;2024-10-11 12:00;15.0
354150100;B00714A;2024-10-11 13:00;14.0
354150100;B00714A;2024-10-12 13:00;9.0
354150100;B00714A;2024-10-12 23:00;11.0
354150100;B00714A;2024-10-13 00:00;12.0
354150100;B00714A;2024-10-13 01:00;12.0
354150100;B00714A;2024-10-13 02:00;12.0
354150100;B00714A;2024-10-13 03:00;13.0
354150100;B00714A;2024-10-13 04:00;12.0
354150100;B00714A;2024-10-13 05:00;12.0
354150100;B00714A;2024-10-13 06:00;12.0
354150100;B00714A;2024-10-13 09:00;11.0
354170120;B00714A;2024-10-10 16:00;18.0
354170120;B00714A;2024-10-10 17:00;17.0
354170120;B00714A;2024-10-10 23:00;17.0
354170120;B00714A;2024-10-11 01:00;15.0
354170120;B00714A;2024-10-11 02:00;17.0
354170120;B00714A;2024-10-11 06:00;15.0
354170120;B00714A;2024-10-11 07:00;14.0
354170120;B00714A;2024-10-11 10:00;14.0
353140205;B00714A;2024-10-10 05:00;13.0
353140205;B00714A;2024-10-10 08:00;14.0
353140205;B00714A;2024-10-10 10:00;11.0
353140205;B00714A;2024-10-10 11:00;15.0
353140205;B00714A;2024-10-10 12:00;13.0
353140205;B00714A;2024-10-10 13:00;10.0
353140205;B00714A;2024-10-10 15:00;9.0
353140205;B00714A;2024-10-10 19:00;8.0
353140205;B00714A;2024-10-13 07:00;11.0
353140205;B00714A;2024-10-13 08:00;11.0
353140200;B00714A;2024-10-07 07:00;9.0
353140200;B00714A;2024-10-07 09:00;10.0
353140200;B00714A;2024-10-07 10:00;12.0
353140200;B00714A;2024-10-07 12:00;9.0
353140200;B00714A;2024-10-10 02:00;9.0
353140200;B00714A;2024-10-10 06:00;11.0
353140200;B00714A;2024-10-10 08:00;10.0
353140200;B00714A;2024-10-10 09:00;12.0
353140200;B00714A;2024-10-10 11:00;10.0
353140200;B00714A;2024-10-10 12:00;12.0
353140200;B00714A;2024-10-10 13:00;11.0
353140200;B00714A;2024-10-10 15:00;8.0
353140200;B00714A;2024-10-10 17:00;11.0
353140200;B00714A;2024-10-10 21:00;9.0
353140200;B00714A;2024-10-11 05:00;8.0
353140200;B00714A;2024-10-11 09:00;8.0
353140200;B00714A;2024-10-11 13:00;8.0
353140200;B00714A;2024-10-11 14:00;9.0
353140200;B00714A;2024-10-11 15:00;9.0
353140200;B00714A;2024-10-12 19:00;8.0
353140200;B00714A;2024-10-12 21:00;10.0
353140200;B00714A;2024-10-12 22:00;12.0
353140200;B00714A;2024-10-12 23:00;14.0
353140200;B00714A;2024-10-13 02:00;9.0
353140200;B00714A;2024-10-13 03:00;10.0
353140200;B00714A;2024-10-13 08:00;12.0
353140200;B00714A;2024-10-13 09:00;10.0
354160115;B00714A;2024-10-07 12:00;8.0
354160115;B00714A;2024-10-09 07:00;13.0
354160115;B00714A;2024-10-10 02:00;10.0
354160115;B00714A;2024-10-10 04:00;11.0
354160115;B00714A;2024-10-10 05:00;11.0
354160115;B00714A;2024-10-10 06:00;11.0
354160115;B00714A;2024-10-10 07:00;12.0
354160115;B00714A;2024-10-10 08:00;12.0
354160115;B00714A;2024-10-10 11:00;11.0
354160115;B00714A;2024-10-10 15:00;16.0
354160115;B00714A;2024-10-10 16:00;13.0
354160115;B00714A;2024-10-10 17:00;14.0
354160115;B00714A;2024-10-10 20:00;13.0
354160115;B00714A;2024-10-10 21:00;13.0
354160115;B00714A;2024-10-10 22:00;11.0
354160115;B00714A;2024-10-10 23:00;14.0
354160115;B00714A;2024-10-11 00:00;15.0
354160115;B00714A;2024-10-11 01:00;13.0
354160115;B00714A;2024-10-11 02:00;14.0
354160115;B00714A;2024-10-11 03:00;16.0
354160115;B00714A;2024-10-11 04:00;15.0
354160115;B00714A;2024-10-11 05:00;16.0
354160115;B00714A;2024-10-11 06:00;16.0
354160115;B00714A;2024-10-11 07:00;14.0
354160115;B00714A;2024-10-11 08:00;14.0
354160115;B00714A;2024-10-11 09:00;14.0
354160115;B00714A;2024-10-11 10:00;16.0
354160115;B00714A;2024-10-11 11:00;13.0
354160115;B00714A;2024-10-11 12:00;13.0
354160115;B00714A;2024-10-11 14:00;14.0
354160115;B00714A;2024-10-11 15:00;13.0
354160115;B00714A;2024-10-13 02:00;10.0
354160115;B00714A;2024-10-13 03:00;11.0
354160115;B00714A;2024-10-13 04:00;11.0
354160115;B00714A;2024-10-13 06:00;10.0
350190550;B00714A;2024-10-10 13:00;8.0
350190550;B00714A;2024-10-10 14:00;7.0
350190550;B00714A;2024-10-11 12:00;7.0
350190550;B00714A;2024-10-13 09:00;9.0
353210280;B00714A;2024-10-10 12:00;13.0
353210280;B00714A;2024-10-10 15:00;11.0
353210280;B00714A;2024-10-10 19:00;10.0
353210280;B00714A;2024-10-10 20:00;9.0
353210280;B00714A;2024-10-10 21:00;10.0
353210280;B00714A;2024-10-11 05:00;11.0
353210280;B00714A;2024-10-11 12:00;10.0
353210280;B00714A;2024-10-13 06:00;11.0
353210280;B00714A;2024-10-13 08:00;11.0
354220195;B00714A;2024-10-10 12:00;12.0
354220195;B00714A;2024-10-10 13:00;12.0
354220195;B00714A;2024-10-10 14:00;9.0
354220195;B00714A;2024-10-10 15:00;9.0
354220195;B00714A;2024-10-10 19:00;9.0
354220195;B00714A;2024-10-11 07:00;9.0
354220195;B00714A;2024-10-13 09:00;12.0
349190600;B00714A;2024-10-07 18:00;8.0
349190600;B00714A;2024-10-07 20:00;12.0
349190600;B00714A;2024-10-07 22:00;9.0
349190600;B00714A;2024-10-08 19:00;9.0
349190600;B00714A;2024-10-08 20:00;24.0
349190600;B00714A;2024-10-08 21:00;17.0
349190600;B00714A;2024-10-08 22:00;20.0
349190600;B00714A;2024-10-08 23:00;18.0
349190600;B00714A;2024-10-09 00:00;16.0
349190600;B00714A;2024-10-09 01:00;13.0
